Job ID,Average Salary
523923,132095.0
519458,44499.5
472071,49151.0
526803,17.5
525851,89227.5
484251,53074.0
528223,15.25
518495,64642.0
523130,71362.0
483979,112500.0
526793,17.5
526877,41208.0
527207,113622.5
475381,96237.0
523677,96237.0
519082,92500.0
466040,81167.0
520316,75504.0
527245,45809.0
524816,16.25
517692,55400.0
474023,76780.0
522219,17.0
516260,132902.0
526701,92029.5
485146,74197.0
527182,61359.0
460190,58157.5
518950,62032.5
352087,72865.5
500485,82942.5
519174,66851.0
508616,83922.5
529239,15.75
520633,64729.0
522060,66096.5
521500,15.0
524919,85000.0
528822,39057.0
526142,78602.5
490974,69040.5
526137,24.40885
520316,75504.0
518449,109450.5
387686,83258.0
527529,58157.5
509204,71425.0
520696,50511.0
524261,16.6264
526758,192500.0
527788,44189.0
526882,122308.0
521785,65049.0
527462,46129.5
525895,50511.0
495965,240.8
443091,132095.0
527962,257500.0
517045,63520.0
485102,50525.0
522610,54100.0
528793,110000.0
466617,31.0
527118,127500.0
379095,89362.5
527955,257500.0
511272,58611.0
484261,53074.0
526137,24.40885
521518,65899.5
527653,50525.0
528038,81167.0
401852,94835.0
352367,50844.0
528244,50511.0
468451,155000.0
461956,61359.0
517692,55400.0
459731,84640.0
519100,62678.0
524232,74750.0
526653,101097.0
523671,69040.5
528314,17.7
527059,144878.5
528626,60000.0
521269,76378.5
509608,144000.0
464483,49151.0
521823,39119.0
521823,39119.0
516804,157500.0
490231,67970.0
518919,69705.0
518105,49151.0
519355,165000.0
527858,62678.0
527823,53.58
467718,96047.5
527822,67.72
526679,15.925
527481,112500.0
525075,75000.0
527763,101223.5
519617,47671.5
510602,112500.0
527965,61359.0
527340,75616.5
520304,57765.5
526438,52638.5
527882,155000.0
526295,85000.0
459767,71362.0
526130,32.4168
435593,58157.5
509867,51418.5
519993,15.75
522123,15.0
515929,15.0
517029,369.53
354733,44377.0
470055,58157.5
465342,89227.5
517792,322.72
528617,20.33
523470,92029.5
516590,111019.0
197941,34.519999999999996
508728,96000.0
508728,96000.0
520819,82942.5
523721,61850.0
524676,71362.0
509848,98580.5
527603,96237.0
520157,114385.0
509645,66750.0
518372,16.25
525605,64350.0
528545,108736.0
520412,62678.0
503725,227449.0
508391,39119.0
294977,66315.5
485172,81167.0
504066,92029.5
513187,70874.5
521310,39007.5
522513,60748.0
492332,70661.0
525134,51418.5
491605,63500.0
524039,132095.0
529055,45695.0
524652,76780.0
312210,102507.0
522378,38737.5
505784,58611.0
517608,108521.0
528198,50511.0
490742,67105.5
453677,156348.5
486995,81493.0
527603,96237.0
528257,20.99015
520244,121950.0
524425,65679.5
492971,71754.0
518456,54615.0
485822,127500.0
527256,63097.0
525600,105902.0
523904,132095.0
396829,77911.5
490975,48861.5
521783,87325.0
519269,97115.5
434073,77321.5
500337,115000.0
525684,50511.0
524105,58157.5
526676,68500.0
524274,15.45
524274,15.45
529064,44784.5
484460,94350.0
526695,96237.0
523965,69705.0
517847,17.7
514841,119204.0
517744,56836.5
528570,163500.0
519059,96237.0
521559,76780.0
474331,322.72
482659,60000.0
518548,50974.5
523128,50974.5
509739,69347.5
523150,15.0
522378,38737.5
507117,66851.0
518454,100000.0
478739,67077.0
493810,58157.5
468964,44792.5
527879,41208.0
528222,103309.5
527338,64135.5
522513,60748.0
517634,82942.5
523237,77500.0
524769,137500.0
443091,132095.0
522091,69040.5
479541,120000.0
526177,135000.0
523953,30.57
526485,55400.0
403522,75000.0
526778,279.3
515936,15.0
526491,72839.0
501506,115000.0
522974,79877.0
485172,81167.0
527072,51418.5
527141,80248.5
528397,17.5
527327,58561.5
505777,98388.0
268905,74560.5
463528,86850.0
469280,58573.5
493656,60706.5
484984,92500.0
525907,76780.0
527818,39.9
519176,69040.5
508986,69040.5
490076,41649.5
526815,41208.0
528062,64642.0
515909,80887.0
465877,67347.0
520781,82942.5
471311,69040.5
521258,40236.5
434222,174081.5
367690,74839.5
507632,120000.0
523935,132095.0
499402,102250.0
500684,65090.5
439139,81493.0
524602,119204.0
505781,62678.0
465786,101223.5
471796,53498.5
440527,156348.5
519951,65506.5
511282,58157.5
503664,101223.5
482052,70661.0
490126,66315.5
484624,23.015
525851,89227.5
500684,65090.5
473864,85591.5
525255,91850.0
496474,59052.5
526292,85000.0
527569,46129.5
527411,43018.0
520077,115487.5
515170,70437.5
432393,40997.0
525126,60398.5
514079,73878.5
526685,35644.0
517696,69040.5
526697,76780.0
526697,76780.0
521185,83351.0
527013,99000.5
523658,116093.0
509729,119204.0
522972,89350.0
526660,17.7
508986,69040.5
501531,69040.5
516714,62832.5
510652,95057.0
510490,81167.0
525098,83805.0
471330,44784.5
516273,98580.5
527794,48.27
509330,66977.5
509012,69040.5
519168,44594.0
462494,65679.5
527400,41208.0
526498,54196.0
495714,86850.0
523651,120000.0
514201,64891.0
518343,132095.0
526505,95000.0
522946,54765.5
522210,15.0
507503,125000.0
486962,69040.5
484162,71362.0
473322,81802.0
473322,81802.0
468383,150000.0
468476,144878.5
485822,127500.0
523118,92029.5
347444,86585.5
510116,115000.0
494650,18.009999999999998
526834,92500.0
523462,16.25
460744,97115.5
484345,55075.5
527323,62865.0
524175,71362.0
439867,70096.5
515934,15.0
528044,100000.0
525044,58157.5
522006,15.0
484224,110000.0
508447,87560.0
528445,44784.5
510487,41332.0
512853,153000.0
509756,105000.0
521143,96237.0
529231,15.75
522062,63520.0
519147,106141.0
487062,144878.5
512934,58157.5
456827,39057.0
520087,132902.0
520087,132902.0
523075,106141.0
514693,60949.5
272382,76234.0
494650,18.009999999999998
523880,80248.5
520597,111283.0
520248,121950.0
524769,137500.0
465847,55000.0
526992,150858.0
526196,72500.0
517781,119204.0
504073,93281.5
510664,98388.0
521345,86520.0
516268,87874.5
524024,132095.0
525296,97115.5
481885,107500.0
399781,66315.5
505311,82942.5
521797,105000.0
411308,96222.0
473825,70437.5
523851,92029.5
514210,83399.0
510490,81167.0
527824,52.79
522919,39119.0
522919,39119.0
527137,124000.0
528639,85747.5
495337,119204.0
527545,77500.0
521400,85591.5
528758,72811.5
527059,144878.5
248031,77504.5
455093,140000.0
517822,119204.0
520090,115487.5
527255,106019.0
527255,106019.0
523474,115000.0
463563,30.76
528192,60000.0
352367,50844.0
483064,37852.0
453677,156348.5
485130,87500.0
521488,15.0
522927,50000.0
520248,121950.0
513845,57907.0
527557,75907.0
465100,81167.0
524175,71362.0
513408,187500.0
519980,93031.5
515957,15.0
517575,63520.0
511439,24.1185
504980,67384.0
425693,21.4116
467000,96047.5
511014,114674.0
517630,79877.0
529117,84449.0
521778,76780.0
527814,58577.0
348560,54286.5
518414,89810.0
508792,67077.0
528469,46437.0
526514,51063.5
516268,87874.5
517530,101223.5
521146,82942.5
527706,39057.0
527066,104080.5
528715,51418.5
491602,18.89
528220,15.25
521648,45272.5
497063,89810.0
457052,84640.0
523195,150000.0
521638,73916.5
235309,29561.0
524267,15.45
429687,98580.5
500743,106141.0
422248,43119.0
522346,69078.5
522346,69078.5
526603,92029.5
521508,15.0
520519,102627.0
526462,50511.0
526165,73856.0
209609,36058.5
525929,85000.0
526776,17.5
528205,15.75
512913,55000.0
429687,98580.5
520266,85971.5
395999,108042.0
395999,108042.0
522059,66096.5
524686,120000.0
505771,98388.0
503509,17.95
436199,97115.5
523463,62500.0
465342,89227.5
526989,69604.0
467844,110117.0
526851,41208.0
528958,63097.0
482853,166076.0
278063,85682.5
486567,51505.0
523663,116093.0
440089,57539.5
465115,50974.5
526812,17.5
517824,51063.5
526701,92029.5
521244,65679.5
513197,85132.5
522789,114000.0
460190,58157.5
520972,45008.5
526068,33726.0
355490,103593.0
515935,17.0
501613,31.87
520846,82942.5
487286,107500.0
484394,86598.5
514986,72292.0
517734,96237.0
528076,131415.0
493682,81167.0
513257,67105.5
496624,17.7
521526,15.0
525715,40579.0
525955,45695.0
464235,53027.5
479042,98580.5
523059,42293.0
510600,59070.5
481835,49151.0
528002,51418.5
502751,68235.0
517047,71362.0
528216,15.25
391494,79802.0
518038,70437.5
500396,84744.0
520283,35644.0
462922,47.76
526100,130000.0
524381,15.0
443881,96640.5
525427,185000.0
443207,92029.5
523072,40895.0
487241,110117.0
520114,110450.5
528729,57500.0
465340,79877.0
483273,57971.5
372246,75442.5
343779,73576.0
521681,50691.5
527963,62865.0
515957,15.0
520242,110000.0
501881,97500.0
519934,15.75
509739,69347.5
507205,92225.5
502410,72516.0
493172,92029.5
509204,71425.0
528885,100800.0
521754,70349.0
526686,17.7
527075,17.5
527791,56.8
528562,115000.0
524032,132095.0
520386,100000.0
522062,63520.0
527791,56.8
471392,44784.5
522837,70000.0
524261,16.6264
524261,16.6264
519080,85132.5
522566,15.0
479041,89227.5
528927,93500.0
527402,43018.0
519361,100000.0
519361,100000.0
510652,95057.0
528562,115000.0
467415,74859.5
519432,91774.0
474697,81167.0
515936,15.0
508258,89395.0
529147,71239.0
528546,99108.5
524103,67500.0
282117,57407.5
282117,57407.5
487012,147500.0
525069,85000.0
528545,108736.0
439139,81493.0
519996,105000.0
524008,132095.0
525893,52944.5
526458,17.7
519885,49823.0
520520,82942.5
517685,71362.0
513871,155000.0
527335,57681.5
511251,63500.0
379095,89362.5
526060,54100.0
451985,127500.0
366589,69297.5
519181,72000.0
521286,67970.0
502553,70047.0
527756,110117.0
522127,15.0
526356,71296.0
517781,119204.0
527070,62865.0
527716,60409.0
518902,49151.0
524828,92850.0
527080,45809.0
528937,57036.0
527825,39057.0
510594,55803.5
87990,53945.0
471311,69040.5
527837,50.206649999999996
440244,94810.0
522617,20.9814
436199,97115.5
518602,65765.5
493161,51063.5
438843,26.092799999999997
434241,47671.5
492353,70437.5
479040,79877.0
529074,92225.5
527335,57681.5
524097,71934.5
524756,57971.5
505268,69078.5
522134,69040.5
527638,54545.0
526089,83519.0
486083,95281.5
527569,46129.5
526473,41208.0
458945,110000.0
521753,73579.0
523934,76090.0
526947,99000.5
515903,15.0
183500,42033.5
525604,80248.5
527247,111019.0
527823,53.58
520284,16.25
490231,67970.0
526373,76780.0
529109,76780.0
521910,63053.5
519838,55400.0
496693,70366.5
403516,95000.0
469629,45722.0
513211,52500.0
526196,72500.0
496464,69040.5
527265,96872.5
519095,132095.0
521806,71362.0
525807,88.44
519107,106019.0
470206,144878.5
527782,67.72
527184,90000.0
455083,117500.0
519527,88000.0
455903,89395.0
468617,78974.5
474697,81167.0
508119,43018.0
507871,51063.5
528142,81167.0
523504,85250.0
504066,92029.5
526485,55400.0
463436,200300.0
523720,77.28
439675,36.95
526657,101097.0
455903,89395.0
509892,60545.0
509892,60545.0
524271,15.45
523916,132095.0
497631,77395.5
517719,99000.5
469115,116019.0
490549,64066.0
518504,100000.0
187714,85211.5
516687,108521.0
367653,69506.5
171040,42033.5
499265,99000.5
518085,44945.0
501897,16.742800000000003
526685,35644.0
520701,208930.0
482129,76090.0
495440,508.8
501897,16.742800000000003
521557,90000.0
527160,46666.0
522136,69040.5
519830,74500.0
528937,57036.0
487203,39119.0
522039,130000.0
525644,63520.0
509514,86520.0
528196,51116.0
522499,106318.5
505276,71592.0
518009,29.8131
511064,74013.5
460742,71362.0
489392,95000.0
525222,105819.84
523237,77500.0
526089,83519.0
478951,95000.0
523938,86598.5
490970,66315.5
508868,60528.5
527426,71362.0
525909,41208.0
510647,95057.0
475621,64177.0
475621,64177.0
521200,73878.5
471752,140000.0
521438,67077.0
526695,96237.0
523073,98388.0
516638,69040.5
515923,15.0
527106,69040.5
460998,182500.0
509882,62678.0
209609,36058.5
499218,102500.0
492332,70661.0
524265,16.6264
518536,108521.0
487796,112500.0
509868,72000.0
528017,65000.0
512064,17.7
469953,64854.0
528791,45809.0
522852,104080.5
525912,95000.0
514768,39057.0
502219,119204.0
471149,63025.0
167179,109413.0
499440,80442.5
527756,110117.0
491171,18.89
509625,97225.5
439609,65049.0
479577,120000.0
456074,40000.0
504977,62645.5
523651,120000.0
526100,130000.0
517129,58157.5
527332,117500.0
526766,17.5
517318,45722.0
493810,58157.5
503444,140000.0
375114,39170.0
469042,99911.5
517318,45722.0
509611,59028.5
524625,92029.5
519839,140000.0
503308,118419.0
521456,58577.0
521557,90000.0
463556,39.05965
514228,64891.0
526173,89395.0
467844,110117.0
434241,47671.5
500605,58157.5
511816,57500.0
484224,110000.0
514986,72292.0
521090,66851.0
520788,67096.0
524955,65000.0
527518,120000.0
473864,85591.5
520708,71362.0
510957,92029.5
528514,563.52
519911,60000.0
518399,38879.0
522972,89350.0
520895,15.0
526473,41208.0
527789,52.79
526165,73856.0
525044,58157.5
529229,15.75
526621,117500.0
508419,69040.5
508419,69040.5
508234,76780.0
467000,96047.5
470206,144878.5
526635,17.7
520527,96237.0
500605,58157.5
519172,72000.0
522127,15.0
509608,144000.0
518572,87500.0
459767,71362.0
526861,60208.0
511272,58611.0
521679,69040.5
508868,60528.5
509882,62678.0
517413,75985.0
518919,69705.0
519441,89244.0
525134,51418.5
517629,82942.5
528216,15.25
457673,17.39
506805,74197.0
460355,106141.0
521438,67077.0
465972,51418.5
527108,60.53
379094,99637.5
503424,61346.5
526638,17.7
479505,120000.0
487429,52807.0
505773,67347.0
484698,71362.0
491613,72000.0
485686,86244.0
460727,49151.0
266542,102507.0
509895,81167.0
515118,66096.5
442016,87500.0
521707,121950.0
527100,71362.0
519181,72000.0
515958,15.0
524028,132095.0
527076,17.5
526652,17.7
505220,69040.5
528088,132500.0
471474,75000.0
527382,45809.0
518602,65765.5
518602,65765.5
483154,70437.5
529030,45695.0
522827,58157.5
518105,49151.0
509732,110117.0
524952,60000.0
483154,70437.5
527106,69040.5
527106,69040.5
484394,86598.5
507632,120000.0
528815,125000.0
517032,117926.0
464483,49151.0
518367,78970.5
491881,73749.5
521103,45809.0
526106,74009.5
509006,79460.0
503449,63520.0
527146,62678.0
519141,167500.0
528142,81167.0
520251,106141.0
528345,69350.0
509733,44594.0
516743,64640.5
523470,92029.5
524485,79930.5
497506,72500.0
526932,119204.0
528933,52500.0
518366,15.0
474070,84640.0
523083,55214.0
510647,95057.0
490839,17.7
486613,69040.5
467397,61555.0
518535,41238.0
515208,80887.0
463436,200300.0
524264,16.6264
524264,16.6264
505315,85132.5
473885,69040.5
527763,101223.5
467875,85591.5
461945,53696.0
527267,37.28
521709,15.0
525016,17.0
255500,69549.0
527859,16.14
527859,16.14
526009,175000.0
510957,92029.5
529217,65090.5
521217,87325.0
461740,124089.0
478951,95000.0
529027,157500.0
516710,119204.0
518847,48835.0
466861,65090.5
395999,108042.0
526819,63520.0
525198,15.75
525529,21.97
517822,119204.0
507492,75745.5
507340,70874.5
513211,52500.0
509330,66977.5
527887,58157.5
526749,120000.0
512653,78832.0
526391,58440.0
526776,17.5
483273,57971.5
527476,87310.0
528940,117500.0
527784,62.88
465898,97500.0
521090,66851.0
519951,65506.5
518371,15.0
521387,49000.0
470731,110117.0
512064,17.7
508234,76780.0
355490,103593.0
527837,50.206649999999996
522621,99108.5
512137,50511.0
501549,97500.0
466961,59129.5
515949,15.0
471383,58157.5
520251,106141.0
523260,15.0
479042,98580.5
481936,69031.5
524828,92850.0
471149,63025.0
527768,46000.0
523545,129000.0
527166,58577.0
526060,54100.0
522122,69040.5
465898,97500.0
424339,84252.0
508406,78568.5
522837,70000.0
525584,45809.0
529111,76780.0
385235,71875.5
523123,17.7
528816,85000.0
528755,58577.0
518491,21.22605
199170,47136.5
526051,82942.5
522194,15.0
529005,104083.5
524015,132095.0
528221,15.25
467646,96047.5
475750,125000.0
528936,58157.5
526292,85000.0
463556,39.05965
528615,16.25
515959,16.25
379094,99637.5
526358,55146.0
523272,80000.0
516714,62832.5
470017,55400.0
523952,132095.0
522499,106318.5
513121,69040.5
517341,138625.0
509569,116093.0
233549,109413.0
528607,17.7
519113,54.2466
515337,99514.5
525599,50511.0
523049,55000.0
513125,55000.0
523211,15.0
481931,62452.0
524336,105902.0
510259,95000.0
529213,98357.5
379096,102817.5
511643,47671.5
468598,49151.0
526810,17.5
501534,99911.5
510662,62678.0
525502,89350.0
510956,153000.0
455079,117500.0
524273,15.45
524273,15.45
527872,29.98
469205,89350.0
471461,95000.0
97899,111377.0
519922,42500.0
522909,119204.0
522346,69078.5
505035,69040.5
473879,72500.0
473301,110117.0
473301,110117.0
524024,132095.0
527648,103307.0
366783,42781.5
463563,30.76
513651,110117.0
527813,55.29
523916,132095.0
513400,61108.5
524256,16.6264
494629,81167.0
519445,117926.0
523935,132095.0
519543,45809.0
527073,17.5
496776,69040.5
523934,76090.0
463468,21.76
514237,83399.0
517040,71362.0
526465,104561.0
487691,119204.0
508621,74825.5
517738,71362.0
517341,138625.0
460744,97115.5
513400,61108.5
513399,50919.0
520546,62678.0
482737,117500.0
495965,240.8
511305,322.72
523461,71362.0
490742,67105.5
526605,60949.5
521760,66080.5
526319,17.7
440587,71362.0
513629,111283.0
523965,69705.0
508115,64511.0
451827,46214.5
519686,127500.0
524858,67155.0
518369,17.0
525807,88.44
524854,67970.0
501859,17.39
505315,85132.5
465329,89227.5
523841,15.0
525249,142000.0
525249,142000.0
469180,115000.0
521517,82500.0
510654,95057.0
523766,77085.0
527118,127500.0
508500,115000.0
510956,153000.0
528223,15.25
526438,52638.5
496629,140000.0
465847,55000.0
526516,61359.0
527688,80942.0
527688,80942.0
522931,50000.0
525017,43.37235
525205,36.95
526456,71239.0
527887,58157.5
523528,147000.0
518422,66639.0
521051,61359.0
527473,80058.0
522117,75448.5
508992,15.5
527794,48.27
526676,68500.0
509598,89227.5
524340,106141.0
470130,101354.5
527847,99108.5
521553,59550.0
524625,92029.5
524952,60000.0
521753,73579.0
519141,167500.0
527818,39.9
499277,39119.0
526000,80248.5
519082,92500.0
514201,64891.0
509892,60545.0
521645,97680.5
528169,45809.0
520028,15.75
529229,15.75
518505,69705.0
526293,105902.0
491171,18.89
524381,15.0
523267,93519.0
468825,98392.5
510381,222924.0
520280,119204.0
468476,144878.5
520665,164902.0
515933,17.0
403522,75000.0
528759,105500.0
517734,96237.0
478737,58157.5
526991,52500.0
519623,105465.5
521310,39007.5
494960,90803.0
515903,15.0
524269,15.45
524269,15.45
528729,57500.0
521806,71362.0
511816,57500.0
517040,71362.0
500001,187500.0
500106,110117.0
522000,85975.5
523119,53709.0
511705,99514.5
525024,72385.0
528615,16.25
502855,39119.0
525606,132205.0
439196,53074.0
512853,153000.0
495401,17.7
528541,77467.5
527793,36.95
528044,100000.0
490126,66315.5
520962,15.0
528295,45809.0
525949,119204.0
526946,69040.5
527504,120000.0
519146,90000.0
512521,79877.0
272382,76234.0
497076,51063.5
510169,112278.5
519686,127500.0
490239,65090.5
520894,15.0
527780,39057.0
509613,59028.5
528790,45.65
523926,15.0
509756,105000.0
526505,95000.0
523908,132095.0
528491,58440.0
500106,110117.0
528812,58157.5
526690,17.7
528057,85132.5
516710,119204.0
524590,132095.0
485102,50525.0
526526,82942.5
511279,82500.0
527292,44083.0
512873,40706.5
511705,99514.5
517562,76780.0
526352,41208.0
522136,69040.5
519111,69040.5
461945,53696.0
496634,140000.0
525893,52944.5
524955,65000.0
519354,41849.5
526791,17.5
522096,152500.0
432393,40997.0
512934,58157.5
497126,67155.0
497126,67155.0
507127,17.7
523008,51418.5
461740,124089.0
515942,15.0
521580,71239.0
459608,156348.5
521277,49353.0
526458,17.7
515952,15.0
523943,132095.0
526688,17.7
516633,92225.0
499261,69040.5
501878,85132.5
518510,69705.0
496081,92029.5
528045,77921.0
528045,77921.0
455033,107500.0
487286,107500.0
509754,74197.0
516175,94350.0
526796,17.5
471392,44784.5
494960,90803.0
248031,77504.5
519415,83818.5
427694,17.7
233549,109413.0
528511,15.25
527557,75907.0
526783,17.7
526388,76780.0
517055,82942.5
527171,56836.5
518372,16.25
525603,15.5
442165,501.92
442165,501.92
519108,187500.0
525936,77881.5
522789,114000.0
527419,46129.5
497076,51063.5
505311,82942.5
496634,140000.0
420423,89100.5
519112,85132.5
503659,107500.0
518904,16.0
525838,15.75
519145,17.7
528920,103911.0
428723,52860.619999999995
484626,71362.0
267594,43775.5
506981,85132.5
517629,82942.5
509848,98580.5
521785,65049.0
502263,85247.5
508447,87560.0
484432,86598.5
401486,106909.5
519666,80248.5
517806,54590.0
385306,86194.0
527241,21.4116
525600,105902.0
485825,17.7
523209,17.0
521110,50511.0
521801,117500.0
528943,59225.5
520584,156348.5
499614,81167.0
526648,105465.5
524063,115000.0
525222,105819.84
525222,105819.84
495746,76732.5
526068,33726.0
230490,69166.0
496586,68116.5
519372,86125.0
519096,127500.0
466617,31.0
523008,51418.5
513845,57907.0
523671,69040.5
512847,80323.0
518131,76732.5
528911,91905.5
492337,92029.5
467248,126019.0
521947,92029.5
528322,57050.0
472659,58157.5
527784,62.88
524622,18.369999999999997
465299,78662.0
526653,101097.0
462585,89395.0
526456,71239.0
528919,41208.0
527180,84825.0
475487,99911.5
523539,63500.0
522123,15.0
517632,55400.0
519102,162500.0
526287,58157.5
505275,74501.5
527066,104080.5
526635,17.7
235309,29561.0
503725,227449.0
484999,112500.0
527163,41208.0
528612,74114.0
526087,42369.0
528036,119204.0
519623,105465.5
527833,62.88
486420,72517.5
527411,43018.0
467961,187500.0
525448,157500.0
520242,110000.0
459731,84640.0
519095,132095.0
454982,70217.5
514228,64891.0
521704,58157.5
507591,120000.0
471313,84350.0
478961,165000.0
519085,78602.5
520987,61108.5
522827,58157.5
521097,62420.0
507340,70874.5
520283,35644.0
529096,141766.0
510603,72811.5
468994,39627.5
471001,58157.5
471371,58157.5
520982,71602.0
522088,99000.5
440527,156348.5
519614,51418.5
221045,112148.5
519269,97115.5
457052,84640.0
525955,45695.0
475381,96237.0
492518,66639.0
518499,69705.0
485555,53720.5
515170,70437.5
500319,77799.0
529196,58157.5
528023,72115.0
515091,66096.5
527606,69040.5
527606,69040.5
526283,140000.0
519888,18.0
479040,79877.0
521294,76780.0
523666,81018.5
505537,57036.0
523209,17.0
526898,63539.0
468383,150000.0
519458,44499.5
522440,61851.0
484162,71362.0
523461,71362.0
523049,55000.0
527152,90000.0
460727,49151.0
528622,117926.0
465343,98580.5
511638,44594.0
528219,15.25
500757,50056.5
521048,76851.0
505000,68049.0
521964,34587.5
521651,15.0
499220,70047.0
470441,81790.5
528091,74197.0
493277,65679.5
248047,71814.5
300626,42855.0
515953,15.0
442016,87500.0
525949,119204.0
515950,15.0
527174,90000.0
515942,15.0
523134,15.0
519354,41849.5
525909,41208.0
526106,74009.5
508115,64511.0
465330,98580.5
266529,38990.0
509885,90803.0
528547,41208.0
470731,110117.0
524274,15.45
520623,69078.5
526936,17.5
469031,92029.5
523933,132095.0
523146,18.0
525017,43.37235
521754,70349.0
527789,52.79
185056,45694.5
527545,77500.0
503423,78504.0
455079,117500.0
471473,58157.5
522115,75448.5
485686,86244.0
495347,119204.0
519111,69040.5
515934,15.0
527164,58577.0
528219,15.25
528156,67474.5
394703,52291.0
515118,66096.5
521116,96320.0
521116,96320.0
471474,75000.0
527084,81370.5
528936,58157.5
526851,41208.0
515931,15.0
527341,57681.5
528417,15.25
482609,144878.5
522520,19.03
526297,67077.0
510256,62832.5
509598,89227.5
329763,112500.0
525621,79877.0
525940,45809.0
524590,132095.0
517569,71362.0
343755,78429.0
523539,63500.0
521760,66080.5
515928,17.0
513125,55000.0
518491,21.22605
526771,17.5
522091,69040.5
524405,51063.5
526107,69040.5
454982,70217.5
517127,97115.5
385235,71875.5
525345,17.7
523199,157500.0
527426,71362.0
501881,97500.0
495779,40.5862
523096,52500.0
527808,62678.0
527490,67500.0
520386,100000.0
507573,15.5
455076,117500.0
515350,127500.0
528457,17.7
518505,69705.0
521508,15.0
516590,111019.0
513401,187500.0
462030,71362.0
524350,80338.5
522407,70878.5
513517,67105.5
520595,62084.5
516821,67474.5
486420,72517.5
469280,58573.5
504217,274.575
526087,42369.0
520987,61108.5
517360,58157.5
527079,17.5
528036,119204.0
442498,110966.0
524008,132095.0
526822,43018.0
511279,82500.0
522051,66096.5
482478,40896.5
524677,91774.0
471371,58157.5
520533,39119.0
520533,39119.0
528330,15.5
518343,132095.0
527637,110000.0
527078,51696.0
528322,57050.0
524622,18.369999999999997
478739,67077.0
515929,15.0
499242,70047.0
522330,74147.0
507466,57098.0
526936,17.5
517481,42.192099999999996
503592,74481.5
529109,76780.0
526067,17.7
518531,69040.5
490693,83821.0
527669,101023.0
456074,40000.0
517562,76780.0
523849,106141.0
524264,16.6264
515931,15.0
510616,61050.0
509569,116093.0
519355,165000.0
524817,20.33
469036,118132.0
522202,60750.0
455033,107500.0
527865,21.7586
527865,21.7586
516719,108286.5
528743,45809.0
527177,107670.5
517927,67347.0
455879,48847.0
526796,17.5
522561,15.0
526989,69604.0
525107,46129.5
524919,85000.0
528306,20.33
528180,67077.0
520140,71362.0
517623,119204.0
508992,15.5
479554,120000.0
461506,53859.5
519934,15.75
528733,45809.0
468478,49151.0
527540,69040.5
441211,23.015
521670,15.0
513659,95000.0
512904,177253.0
527986,82500.0
484166,96237.0
524663,84744.0
496400,95000.0
462494,65679.5
509625,97225.5
524816,16.25
527371,112500.0
508119,43018.0
515912,15.0
526534,87965.5
515069,137500.0
518572,87500.0
529231,15.75
521409,69040.5
528570,163500.0
527648,103307.0
528767,87874.5
522335,68539.0
526491,72839.0
520528,71362.0
525129,144878.5
519921,15.75
497044,68000.0
526287,58157.5
525152,75907.0
524215,87761.0
484176,62865.0
510256,62832.5
523106,53709.0
508383,17.7
504721,55000.0
460355,106141.0
496880,71239.0
500396,84744.0
524695,52997.5
527137,124000.0
526860,41208.0
517127,97115.5
519545,110117.0
438636,97500.0
522440,61851.0
383142,90995.0
455407,80367.5
263674,90929.5
352087,72865.5
455407,80367.5
521051,61359.0
491605,63500.0
519633,99911.5
519633,99911.5
471752,140000.0
518878,59054.0
521300,85591.5
521098,50511.0
523908,132095.0
517594,119204.0
466099,98388.0
528433,51063.5
521704,58157.5
517630,79877.0
526231,45809.0
470130,101354.5
527781,53.58
522431,89227.5
527336,48608.5
515917,15.0
486613,69040.5
528715,51418.5
234921,85211.5
522624,88097.5
526465,104561.0
523879,48788.5
526694,17.7
521670,15.0
518360,15.0
524652,76780.0
501556,114318.0
525912,95000.0
524215,87761.0
520678,117810.0
483979,112500.0
520781,82942.5
524468,17.66
513642,36750.0
518752,100000.0
509860,40895.0
266542,102507.0
505194,99108.5
529096,141766.0
527075,17.5
465318,79877.0
529235,15.75
526779,80000.0
521755,61661.0
524490,62500.0
517847,17.7
525554,17.7
483064,37852.0
347238,36266.5
519633,99911.5
518550,107500.0
499425,97357.5
526450,50974.5
521217,87325.0
521099,51823.0
521996,70098.5
152738,40195.0
373748,177374.5
525723,51.44
526591,132205.0
411838,15.5
527815,30.57
526810,17.5
527840,53741.5
523943,132095.0
472791,70437.5
500485,82942.5
494592,62.705
504442,54823.0
479554,120000.0
512897,40792.5
524852,85591.5
513663,74076.5
518550,107500.0
528511,15.25
500853,100000.0
528732,96500.0
527332,117500.0
528220,15.25
526173,89395.0
519114,96237.0
524960,56539.5
515950,15.0
520005,63053.5
528683,39.9
515906,144878.5
471785,70437.5
493776,17.7
509518,78974.5
527201,48410.0
515951,15.0
503496,98580.5
526688,17.7
524425,65679.5
517659,67105.5
523766,77085.0
527348,375.06
517617,60599.0
504977,62645.5
517820,61346.5
487012,147500.0
526450,50974.5
521046,76851.0
521233,74197.0
523666,81018.5
268880,81739.5
389883,17.5
521797,105000.0
507488,117500.0
518360,15.0
527488,66639.0
517582,67096.0
528640,201500.0
521553,59550.0
495943,80000.0
523118,92029.5
520982,71602.0
526779,80000.0
463468,21.76
527521,76780.0
528800,17.7
308043,102507.0
496624,17.7
435497,92500.0
523953,30.57
527146,62678.0
526773,17.5
521277,49353.0
481885,107500.0
526819,63520.0
522197,72596.5
509442,132095.0
523720,77.28
